Week,Town,Year,Month,Case_Count,Case_Lag1W,Case_Lag2W,Case_Lag3W,AvgTemp,TempRange,AvgHumidity,SunshineHours,RainfallHours,Rainfall,Temp_Lag2W,Temp_Lag4W,Temp_Lag6W,Temp_Lag8W,Rain_Lag2W,Rain_Lag4W,Rain_Lag6W,Rain_Lag8W,BI,CI,HI,LI,AI,PI,Con100HH,BI_Lag2W,CI_Lag2W,HI_Lag2W,LI_Lag2W,AI_Lag2W,PI_Lag2W,Con100HH_Lag2W,Population density,RT
2022-01-03,新營區,2022,1,0.0,0.0,0.0,0.0,19.0,7.985714285714286,76.42857142857143,43.8,0.7,0.0,19.185714285714287,20.885714285714283,21.114285714285717,21.542857142857144,11.5,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.3692401903545,0.01
2022-01-10,新營區,2022,1,0.0,0.0,0.0,0.0,17.24285714285714,8.514285714285714,71.28571428571429,53.7,0.0,0.0,17.642857142857142,20.085714285714285,19.642857142857142,23.97142857142857,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.3692401903545,0.01
2022-01-17,新營區,2022,1,0.0,0.0,0.0,0.0,18.942857142857143,6.557142857142857,85.14285714285714,23.4,14.600000000000001,18.5,19.0,19.185714285714287,20.885714285714283,21.114285714285717,0.0,11.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.3692401903545,0.01
2022-01-24,新營區,2022,1,0.0,0.0,0.0,0.0,19.085714285714285,6.1571428571428575,87.14285714285714,26.6,17.5,22.0,17.24285714285714,17.642857142857142,20.085714285714285,19.642857142857142,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.3692401903545,0.01
2022-01-31,新營區,2022,1,0.0,0.0,0.0,0.0,17.357142857142858,7.628571428571429,78.57142857142857,43.8,0.3,0.0,18.942857142857143,19.0,19.185714285714287,20.885714285714283,18.5,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.3692401903545,0.01
2022-02-07,新營區,2022,2,0.0,0.0,0.0,0.0,18.542857142857144,7.871428571428572,83.28571428571429,37.8,5.7,3.5,19.085714285714285,17.24285714285714,17.642857142857142,20.085714285714285,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957.1286969428047,0.01
2022-02-14,新營區,2022,2,0.0,0.0,0.0,0.0,16.4,6.385714285714286,87.14285714285714,15.900000000000002,36.7,30.0,17.357142857142858,18.942857142857143,19.0,19.185714285714287,0.0,18.5,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957.1286969428047,0.01
2022-02-21,新營區,2022,2,0.0,0.0,0.0,0.0,16.271428571428572,6.785714285714286,87.71428571428571,30.1,28.599999999999998,17.5,18.542857142857144,19.085714285714285,17.24285714285714,17.642857142857142,3.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957.1286969428047,0.01
2022-02-28,新營區,2022,2,0.0,0.0,0.0,0.0,22.942857142857143,9.257142857142856,73.42857142857143,69.7,0.0,0.0,16.4,17.357142857142858,18.942857142857143,19.0,30.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957.1286969428047,0.01
2022-03-07,新營區,2022,3,0.0,0.0,0.0,0.0,20.814285714285713,8.828571428571427,65.0,63.4,3.7,1.5,16.271428571428572,18.542857142857144,19.085714285714285,17.24285714285714,17.5,3.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954.8452720129949,0.01
2022-03-14,新營區,2022,3,0.0,0.0,0.0,0.0,24.771428571428572,6.985714285714286,73.28571428571429,45.0,1.1,0.0,22.942857142857143,16.4,17.357142857142858,18.942857142857143,0.0,30.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954.8452720129949,0.01
2022-03-21,新營區,2022,3,0.0,0.0,0.0,0.0,23.642857142857142,7.8428571428571425,84.14285714285714,23.8,29.9,25.0,20.814285714285713,16.271428571428572,18.542857142857144,19.085714285714285,1.5,17.5,3.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954.8452720129949,0.01
2022-03-28,新營區,2022,3,0.0,0.0,0.0,0.0,19.97142857142857,6.185714285714286,84.0,15.2,27.9,3.0,24.771428571428572,22.942857142857143,16.4,17.357142857142858,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954.8452720129949,0.01
2022-04-04,新營區,2022,4,0.0,0.0,0.0,0.0,23.3,8.842857142857143,72.28571428571429,64.7,0.0,0.0,23.642857142857142,20.814285714285713,16.271428571428572,18.542857142857144,25.0,1.5,17.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1949.5778258680905,0.01
2022-04-11,新營區,2022,4,0.0,0.0,0.0,0.0,25.157142857142855,7.485714285714286,67.71428571428571,58.4,1.2000000000000002,0.0,19.97142857142857,24.771428571428572,22.942857142857143,16.4,3.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1949.5778258680905,0.01
2022-04-18,新營區,2022,4,0.0,0.0,0.0,0.0,25.314285714285713,6.828571428571428,75.42857142857143,49.3,1.9000000000000001,3.5,23.3,23.642857142857142,20.814285714285713,16.271428571428572,0.0,25.0,1.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1949.5778258680905,0.01
2022-04-25,新營區,2022,4,0.0,0.0,0.0,0.0,27.52857142857143,6.1000000000000005,76.57142857142857,59.8,2.8,0.0,25.157142857142855,19.97142857142857,24.771428571428572,22.942857142857143,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1949.5778258680905,0.01
2022-05-02,新營區,2022,5,0.0,0.0,0.0,0.0,24.042857142857144,6.557142857142857,84.14285714285714,28.9,30.3,21.5,25.314285714285713,23.3,23.642857142857142,20.814285714285713,3.5,0.0,25.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.464064600167,0.01
2022-05-09,新營區,2022,5,0.0,0.0,0.0,0.0,26.214285714285715,5.471428571428571,81.28571428571429,11.8,26.4,71.5,27.52857142857143,25.157142857142855,19.97142857142857,24.771428571428572,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.464064600167,0.01
2022-05-16,新營區,2022,5,0.0,0.0,0.0,0.0,24.599999999999998,6.714285714285714,83.0,38.1,17.2,14.0,24.042857142857144,25.314285714285713,23.3,23.642857142857142,21.5,3.5,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.464064600167,0.01
2022-05-23,新營區,2022,5,0.0,0.0,0.0,0.0,27.657142857142855,5.557142857142857,83.71428571428571,32.6,15.1,116.0,26.214285714285715,27.52857142857143,25.157142857142855,19.97142857142857,71.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.464064600167,0.01
2022-05-30,新營區,2022,5,0.0,0.0,0.0,0.0,29.157142857142855,5.328571428571428,77.28571428571429,63.800000000000004,2.6,21.0,24.599999999999998,24.042857142857144,25.314285714285713,23.3,14.0,21.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.464064600167,0.01
2022-06-06,新營區,2022,6,0.0,0.0,0.0,0.0,27.885714285714283,5.942857142857143,81.28571428571429,22.5,16.2,121.5,27.657142857142855,26.214285714285715,27.52857142857143,25.157142857142855,116.0,71.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945.581832240922,0.01
2022-06-13,新營區,2022,6,0.0,0.0,0.0,0.0,29.657142857142855,5.242857142857143,72.85714285714286,62.300000000000004,0.4,0.0,29.157142857142855,24.599999999999998,24.042857142857144,25.314285714285713,21.0,14.0,21.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945.581832240922,0.01
2022-06-20,新營區,2022,6,0.0,0.0,0.0,0.0,30.228571428571428,5.8,70.71428571428571,67.7,0.4,6.0,27.885714285714283,27.657142857142855,26.214285714285715,27.52857142857143,121.5,116.0,71.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945.581832240922,0.01
2022-06-27,新營區,2022,6,0.0,0.0,0.0,0.0,28.928571428571427,6.514285714285714,77.85714285714286,32.8,18.2,77.5,29.657142857142855,29.157142857142855,24.599999999999998,24.042857142857144,0.0,21.0,14.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945.581832240922,0.01
2022-07-04,新營區,2022,7,0.0,0.0,0.0,0.0,29.357142857142858,5.857142857142857,76.57142857142857,51.4,9.0,35.5,30.228571428571428,27.885714285714283,27.657142857142855,26.214285714285715,6.0,121.5,116.0,71.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.1546916597904,0.01
2022-07-11,新營區,2022,7,0.0,0.0,0.0,0.0,29.757142857142856,5.185714285714285,74.85714285714286,39.5,5.9,26.0,28.928571428571427,29.657142857142855,29.157142857142855,24.599999999999998,77.5,0.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.1546916597904,0.01
2022-07-18,新營區,2022,7,0.0,0.0,0.0,0.0,30.52857142857143,4.871428571428572,75.14285714285714,69.7,0.0,0.0,29.357142857142858,30.228571428571428,27.885714285714283,27.657142857142855,35.5,6.0,121.5,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.1546916597904,0.01
2022-07-25,新營區,2022,7,0.0,0.0,0.0,0.0,30.542857142857144,5.3,72.42857142857143,56.1,2.8,31.5,29.757142857142856,28.928571428571427,29.657142857142855,29.157142857142855,26.0,77.5,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.1546916597904,0.01
2022-08-01,新營區,2022,8,0.0,0.0,0.0,0.0,28.957142857142856,6.242857142857143,77.28571428571429,31.8,9.5,131.0,30.52857142857143,29.357142857142858,30.228571428571428,27.885714285714283,0.0,35.5,6.0,121.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.2465112899797,0.01
2022-08-08,新營區,2022,8,0.0,0.0,0.0,0.0,29.185714285714287,7.257142857142857,75.42857142857143,50.199999999999996,10.100000000000001,46.0,30.542857142857144,29.757142857142856,28.928571428571427,29.657142857142855,31.5,26.0,77.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.2465112899797,0.01
2022-08-15,新營區,2022,8,0.0,0.0,0.0,0.0,28.900000000000002,6.757142857142857,78.0,49.4,12.5,114.0,28.957142857142856,30.52857142857143,29.357142857142858,30.228571428571428,131.0,0.0,35.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.2465112899797,0.01
2022-08-22,新營區,2022,8,0.0,0.0,0.0,0.0,30.442857142857143,5.457142857142857,72.57142857142857,58.8,5.0,6.5,29.185714285714287,30.542857142857144,29.757142857142856,28.928571428571427,46.0,31.5,26.0,77.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.2465112899797,0.01
2022-08-29,新營區,2022,8,0.0,0.0,0.0,0.0,28.914285714285715,5.328571428571428,77.0,35.1,18.2,10.0,28.900000000000002,28.957142857142856,30.52857142857143,29.357142857142858,114.0,131.0,0.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.2465112899797,0.01
2022-09-05,新營區,2022,9,0.0,0.0,0.0,0.0,28.842857142857145,5.7,75.57142857142857,31.3,2.8,8.5,30.442857142857143,29.185714285714287,30.542857142857144,29.757142857142856,6.5,46.0,31.5,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.9111903390367,0.01
2022-09-12,新營區,2022,9,0.0,0.0,0.0,0.0,28.814285714285713,6.228571428571429,71.0,54.8,0.8,0.0,28.914285714285715,28.900000000000002,28.957142857142856,30.52857142857143,10.0,114.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.9111903390367,0.01
2022-09-19,新營區,2022,9,0.0,0.0,0.0,0.0,28.085714285714285,6.799999999999999,70.71428571428571,48.8,0.9,6.5,28.842857142857145,30.442857142857143,29.185714285714287,30.542857142857144,8.5,6.5,46.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.9111903390367,0.01
2022-09-26,新營區,2022,9,0.0,0.0,0.0,0.0,29.542857142857144,5.885714285714286,72.57142857142857,64.9,0.9,0.5,28.814285714285713,28.914285714285715,28.900000000000002,28.957142857142856,0.0,10.0,114.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.9111903390367,0.01
2022-10-03,新營區,2022,10,0.0,0.0,0.0,0.0,29.057142857142857,5.585714285714286,72.14285714285714,51.8,0.7,0.0,28.085714285714285,28.842857142857145,30.442857142857143,29.185714285714287,6.5,8.5,6.5,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.9111903390367,0.01
2022-10-10,新營區,2022,10,0.0,0.0,0.0,0.0,25.714285714285715,8.071428571428571,70.28571428571429,47.1,2.7,0.5,29.542857142857144,28.814285714285713,28.914285714285715,28.900000000000002,0.5,0.0,10.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.9111903390367,0.01
2022-10-17,新營區,2022,10,0.0,0.0,0.0,0.0,25.271428571428572,7.6571428571428575,72.85714285714286,33.0,2.7,0.0,29.057142857142857,28.085714285714285,28.842857142857145,30.442857142857143,0.0,6.5,8.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.9111903390367,0.01
2022-10-24,新營區,2022,10,1.0,0.0,0.0,0.0,25.228571428571428,6.8,69.71428571428571,45.8,1.4,0.0,25.714285714285715,29.542857142857144,28.814285714285713,28.914285714285715,0.5,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.9111903390367,0.01
2022-10-31,新營區,2022,10,0.0,1.0,0.0,0.0,24.142857142857142,7.028571428571428,79.42857142857143,27.4,14.3,4.0,25.271428571428572,29.057142857142857,28.085714285714285,28.842857142857145,0.0,0.0,6.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.9111903390367,0.7241570812208777
2022-11-07,新營區,2022,11,0.0,0.0,1.0,0.0,25.214285714285715,7.1000000000000005,82.85714285714286,52.3,0.0,0.0,25.228571428571428,25.714285714285715,29.542857142857144,28.814285714285713,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941.3782545292247,0.292612780881124
2022-11-14,新營區,2022,11,0.0,0.0,0.0,1.0,25.085714285714285,7.471428571428571,82.57142857142857,54.0,0.0,0.0,24.142857142857142,25.271428571428572,29.057142857142857,28.085714285714285,4.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941.3782545292247,0.0064672019997779
2022-11-21,新營區,2022,11,0.0,0.0,0.0,0.0,25.214285714285715,5.971428571428571,80.57142857142857,28.6,1.4,0.0,25.214285714285715,25.228571428571428,25.714285714285715,29.542857142857144,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941.3782545292247,0.007714187650902
2022-11-28,新營區,2022,11,0.0,0.0,0.0,0.0,23.985714285714288,7.571428571428571,78.0,57.3,0.0,0.0,25.085714285714285,24.142857142857142,25.271428571428572,29.057142857142857,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941.3782545292247,0.009659335102549
2022-12-05,新營區,2022,12,0.0,0.0,0.0,0.0,20.928571428571427,8.128571428571428,74.28571428571429,60.1,0.0,0.0,25.214285714285715,25.214285714285715,25.228571428571428,25.714285714285715,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.713575480168,0.0099915643066661
2022-12-12,新營區,2022,12,0.0,0.0,0.0,0.0,17.857142857142858,6.6000000000000005,73.14285714285714,23.9,11.100000000000001,7.0,23.985714285714288,25.085714285714285,24.142857142857142,25.271428571428572,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.713575480168,0.01
2022-12-19,新營區,2022,12,0.0,0.0,0.0,0.0,16.014285714285716,9.114285714285714,57.142857142857146,62.8,0.0,0.0,20.928571428571427,25.214285714285715,25.214285714285715,25.228571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.713575480168,0.01
2022-12-26,新營區,2022,12,0.0,0.0,0.0,0.0,17.62857142857143,7.828571428571428,76.0,34.9,1.6,0.0,17.857142857142858,23.985714285714288,25.085714285714285,24.142857142857142,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.713575480168,0.01
2023-01-02,新營區,2023,1,0.0,0.0,0.0,0.0,18.957142857142856,6.528571428571429,82.0,34.6,7.1,0.5,16.014285714285716,20.928571428571427,25.214285714285715,25.214285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.4530937812995,0.01
2023-01-09,新營區,2023,1,0.0,0.0,0.0,0.0,21.214285714285715,7.528571428571429,82.85714285714286,40.0,1.3,0.0,17.62857142857143,17.857142857142858,23.985714285714288,25.085714285714285,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.4530937812995,0.01
2023-01-16,新營區,2023,1,0.0,0.0,0.0,0.0,17.342857142857145,8.342857142857143,75.71428571428571,53.0,0.2,0.0,18.957142857142856,16.014285714285716,20.928571428571427,25.214285714285715,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.4530937812995,0.01
2023-01-23,新營區,2023,1,0.0,0.0,0.0,0.0,15.0,8.785714285714286,63.42857142857143,61.4,0.0,0.0,21.214285714285715,17.62857142857143,17.857142857142858,23.985714285714288,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.4530937812995,0.01
2023-01-30,新營區,2023,1,0.0,0.0,0.0,0.0,18.47142857142857,9.885714285714286,70.85714285714286,48.0,0.0,0.0,17.342857142857145,18.957142857142856,16.014285714285716,20.928571428571427,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.4530937812995,0.01
2023-02-06,新營區,2023,2,0.0,0.0,0.0,0.0,21.357142857142858,9.357142857142858,80.42857142857143,51.6,0.3,0.0,15.0,21.214285714285715,17.62857142857143,17.857142857142858,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.2305325050727,0.01
2023-02-13,新營區,2023,2,0.0,0.0,0.0,0.0,18.47142857142857,9.357142857142858,74.28571428571429,50.8,0.7,0.0,18.47142857142857,17.342857142857145,18.957142857142856,16.014285714285716,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.2305325050727,0.01
2023-02-20,新營區,2023,2,0.0,0.0,0.0,0.0,16.97142857142857,7.742857142857143,71.85714285714286,45.2,0.0,0.0,21.357142857142858,15.0,21.214285714285715,17.62857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.2305325050727,0.01
2023-02-27,新營區,2023,2,0.0,0.0,0.0,0.0,17.87142857142857,9.857142857142858,70.14285714285714,73.3,0.0,0.0,18.47142857142857,18.47142857142857,17.342857142857145,18.957142857142856,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.2305325050727,0.01
2023-03-06,新營區,2023,3,0.0,0.0,0.0,0.0,21.400000000000002,7.857142857142857,59.142857142857146,72.8,0.0,0.0,16.97142857142857,21.357142857142858,15.0,21.214285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.6975966952607,0.01
2023-03-13,新營區,2023,3,0.0,0.0,0.0,0.0,21.52857142857143,8.328571428571427,70.85714285714286,60.400000000000006,0.0,0.0,17.87142857142857,18.47142857142857,18.47142857142857,17.342857142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.6975966952607,0.01
2023-03-20,新營區,2023,3,0.0,0.0,0.0,0.0,24.2,7.257142857142857,76.28571428571429,57.599999999999994,2.3,0.0,21.400000000000002,16.97142857142857,21.357142857142858,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.6975966952607,0.01
2023-03-27,新營區,2023,3,0.0,0.0,0.0,0.0,21.857142857142858,8.171428571428573,79.0,41.5,3.0,0.5,21.52857142857143,17.87142857142857,18.47142857142857,18.47142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.6975966952607,0.01
2023-04-03,新營區,2023,4,0.0,0.0,0.0,0.0,24.114285714285717,6.485714285714286,71.14285714285714,51.400000000000006,0.2,0.0,24.2,21.400000000000002,16.97142857142857,21.357142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947.4760370122424,0.01
2023-04-10,新營區,2023,4,0.0,0.0,0.0,0.0,25.271428571428572,7.014285714285714,71.57142857142857,63.1,0.0,0.0,21.857142857142858,21.52857142857143,17.87142857142857,18.47142857142857,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947.4760370122424,0.01
2023-04-17,新營區,2023,4,0.0,0.0,0.0,0.0,26.814285714285713,6.742857142857143,74.14285714285714,43.9,2.1,0.5,24.114285714285717,24.2,21.400000000000002,16.97142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947.4760370122424,0.01
2023-04-24,新營區,2023,4,0.0,0.0,0.0,0.0,25.728571428571428,8.028571428571428,71.14285714285714,53.2,0.0,0.0,25.271428571428572,21.857142857142858,21.52857142857143,17.87142857142857,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947.4760370122424,0.01
2023-05-01,新營區,2023,5,0.0,0.0,0.0,0.0,27.542857142857144,7.257142857142857,71.42857142857143,66.8,3.8,14.5,26.814285714285713,24.114285714285717,24.2,21.400000000000002,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947.994997223563,0.01
2023-05-08,新營區,2023,5,0.0,0.0,0.0,0.0,25.157142857142855,5.728571428571429,71.85714285714286,25.8,3.3,1.5,25.728571428571428,25.271428571428572,21.857142857142858,21.52857142857143,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947.994997223563,0.01
2023-05-15,新營區,2023,5,0.0,0.0,0.0,0.0,27.557142857142857,5.171428571428572,79.0,37.400000000000006,8.1,7.5,27.542857142857144,26.814285714285713,24.114285714285717,24.2,14.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947.994997223563,0.01
2023-05-22,新營區,2023,5,0.0,0.0,0.0,0.0,28.400000000000002,5.757142857142857,74.57142857142857,41.3,1.2000000000000002,4.0,25.157142857142855,25.728571428571428,25.271428571428572,21.857142857142858,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947.994997223563,0.01
2023-05-29,新營區,2023,5,0.0,0.0,0.0,0.0,29.271428571428572,5.814285714285715,75.0,48.4,3.1,10.0,27.557142857142857,27.542857142857144,26.814285714285713,24.114285714285717,7.5,14.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947.994997223563,0.01
