Week,Town,Mean(R),Quantile.0.025(R),Quantile.0.975(R)
2017-05-15,山上區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-05-22,山上區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-05-29,山上區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-06-05,山上區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-06-12,山上區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-06-19,山上區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-06-26,山上區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-07-03,山上區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-07-10,山上區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-07-17,山上區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-07-24,山上區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-07-31,山上區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-08-07,山上區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-08-14,山上區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-08-21,山上區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-08-28,山上區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-09-04,山上區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-09-11,山上區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-09-18,山上區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-09-25,山上區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-10-02,山上區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-10-09,山上區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-10-16,山上區,0.01,3.5226859973137185e-161,0.047137958431590306
