﻿行政區域代碼,里別,日期,星期,集合時間,集合地點,緯度,經度,鎖匠,警員,刑警,噴工數,支援人力
67000340,中樓里,0930,三,0815,開元路,23.0076695,120.2208365,5,4,1,28,58
67000340,中樓里,0930,三,1315,開元路,23.0076695,120.2208365,5,4,1,28,58
67000330,明亮里,0930,三,0815,新都路,22.9687954,120.1991287,6,5,1,39,84
67000330,明亮里,0930,三,1315,新都路,22.9687954,120.1991287,6,5,1,39,84
67000320,裕農里,0930,三,0815,裕豐街214巷,22.9881152,120.2280762,4,3,1,25,50
67000320,裕農里,0930,三,1315,裕豐街214巷,22.9881152,120.2280762,4,3,1,25,50
67000370,元安里,1001,四,0815,國華街三段,22.9965617,120.198531,6,5,1,45,100
67000370,三民里,1001,四,1315,公園路,22.9954761,120.2056406,6,5,1,45,100
67000360,華平里,1001,四,0815,建平八街450巷,22.9917157,120.1791517,2,1,1,18,36
67000350,幸福里,1001,四,1315,府安路六段,23.0172804,120.1871243,3,2,1,35,72
67000330,國宅里,1001,四,0815,新興路500巷,22.9752788,120.1863449,8,7,1,41,100
67000330,文南里,1001,四,1315,健康二段,22.9817861,120.1896682,8,7,1,31,70
67000320,中西里,1001,四,0815,林森路二段113號旁空地,22.9902201,120.223755,3,2,1,22,44
67000290,香洋里,1001,四,1315,中央路,22.9602766,120.3301099,1,1,1,7,2
67000370,赤嵌里,1002,五,0815,觀亭街,22.9970723,120.205695,6,5,1,34,78
67000370,大南里,1002,五,1315,南門路,22.9868385,120.2043061,6,5,1,44,100
67000340,永祥里,1002,五,0815,臺南實踐街85巷,23.0145383,120.2195684,4,3,1,19,40
67000340,裕民里,1002,五,1315,臺南臨安路二段91巷,23.0035792,120.1957111,4,3,1,19,40
67000330,明興里,1002,五,0815,德興路,22.9624922,120.1925225,5,4,1,32,74
67000330,明興里,1002,五,1315,德興路,22.9624922,120.1925225,6,5,1,32,74
67000320,崇信里,1002,五,0815,東門路二段,22.984154,120.2252435,5,4,1,35,75
67000320,德光里,1002,五,1315,崇善路,22.9726201,120.2297514,6,5,1,43,93
67000350,溪頂里,1003,六,0815,郡安路四段278巷,23.0284194,120.2054956,1,1,1,12,24
67000350,幸福里,1003,六,1315,國安街,23.0215535,120.1849909,2,1,1,52,114
67000330,郡南里,1003,六,0815,德興路,22.9624922,120.1925225,8,7,1,52,116
67000330,日新里,1003,六,1315,鹽埕路291巷,22.9712933,120.1882543,7,6,1,27,64
67000320,富裕里、富強里,1003,六,0815,裕農路446巷,22.9865039,120.2318238,6,5,1,58,123
67000320,富裕里、富強里,1003,六,1315,東門路二段301巷,22.9840553,120.229015,6,5,1,58,123
67000370,開山里,1004,日,0815,府前路一段,22.989087,120.2045916,6,5,1,43,96
67000370,開山里,1004,日,1315,府前路一段,22.989087,120.2045916,6,5,1,43,96
67000360,建平里,1004,日,0815,建平十一街164巷,22.9960784,120.1806226,2,1,1,20,43
67000360,育平里,1004,日,1315,育平四街,22.9895812,120.1687656,2,1,1,27,39
67000340,國興里,1004,日,0815,開元路394巷,23.0096771,120.2254785,4,3,1,24,48
67000340,五福里,1004,日,1315,成功路238巷,22.9998277,120.2031586,4,3,1,19,38
67000310,埔園里,1004,日,0815,四維街58巷,23.0324258,120.2531342,4,3,1,20,43
67000310,正強里,1004,日,1315,正強街,23.0295168,120.251672,6,5,1,42,88
67000180,,1004,日,0815,健康路,23.0331821,120.3060502,3,2,1,19,30
67000370,協和里,1005,一,0815,成功路,22.999235,120.2024558,6,5,1,64,140
67000370,赤嵌里,1005,一,1315,赤崁東街,22.997754,120.2034639,3,2,1,26,65
67000340,安民里,1005,一,0815,海安路三段,23.0103002,120.2001781,4,3,1,22,46
67000340,大和里,1005,一,1315,文賢路799巷,23.0159725,120.1926548,5,4,1,29,60
67000330,文華里,1005,一,0815,永華路一段,22.9878707,120.1934276,7,6,1,33,78
67000330,光明里,1005,一,1315,利南街,22.9718456,120.1889442,7,6,1,64,140
67000320,圍下里,1005,一,0815,衛民街,22.99269,120.2125072,2,1,1,16,32
67000320,圍下里,1005,一,1315,衛民街,22.99269,120.2125072,2,1,1,16,32
67000360,海頭里、港仔里,1006,二,0815,安北路121巷15弄,23.0019235,120.1638985,4,3,1,34,71
67000360,海頭里、港仔里,1006,二,1315,安北路121巷15弄,23.0019235,120.1638985,2,1,1,34,71
67000350,國安里,1006,二,0815,國安街156巷,23.0250423,120.1870767,1,1,1,23,46
67000320,小東里,1006,二,0815,東和路,22.9984532,120.2275133,8,7,1,76,164
67000320,大智里,1006,二,1315,崇善十四街,22.9649956,120.2323263,2,1,1,17,34
67000310,中興里,1006,二,1315,中華路214巷,23.0050909,120.236121,6,5,1,80,175
67000340,新勝里,1007,三,1315,開元路333巷,23.0091621,120.2206391,4,3,1,19,40
67000330,大忠里,1007,三,0815,中華南路一段175巷25弄,22.9693566,120.2121505,8,7,1,42,112
67000330,大忠里,1007,三,1315,中華南路一段175巷25弄,22.9693566,120.2121505,7,6,1,49,110
67000320,東安里,1007,三,0815,林森路一段,22.982676,120.2173319,4,3,1,42,90
67000320,大同里,1007,三,1315,大同路一段141巷,22.9858319,120.2123533,4,3,1,42,90
67000310,勝利里,1007,三,0815,勝利街77巷,23.0018072,120.2319947,6,5,1,54,126
67000310,勝利里,1007,三,1315,中華一路,23.0043142,120.2342504,3,2,1,49,114
67000370,萬昌里,1008,四,0815,青年路226巷,22.9908646,120.21103,6,5,1,33,78
67000370,萬昌里,1008,四,1315,青年路226巷,22.9908646,120.21103,6,5,1,33,78
67000360,港仔里,1008,四,0815,安平路75巷18弄,22.9988483,120.1645873,1,1,1,14,28
67000360,平安里,1008,四,1315,安平路606巷53弄,23.000765,120.1685292,1,1,1,12,24
67000350,溪墘里,1008,四,0815,海佃路一段,23.0246827,120.1913975,1,1,1,12,24
67000340,大豐里,1008,四,0815,武聖路,23.0074495,120.1878665,4,3,1,34,70
67000340,力行里,1008,四,1315,東豐路451巷,23.0031828,120.2279024,4,3,1,23,48
67000330,金華里-A,1008,四,0815,慶南街,22.978402,120.1900724,4,3,1,25,54
67000330,金華里-B,1008,四,0815,新孝路126巷17弄,22.9784428,120.1863091,2,1,1,17,38
67000330,白雪里、光明里,1008,四,1315,鹽埕路159巷,22.9690929,120.1874864,5,4,1,38,84
67000320,富裕里、富強里,1008,四,0815,裕農路446巷,22.9865039,120.2318238,4,3,1,35,78
67000320,關聖里、南聖里、東聖里,1008,四,1315,富農街二段108巷,22.9873498,120.2360971,6,5,1,51,114
67000310,西橋里,1008,四,0815,中山南路43巷,23.0131714,120.2262785,6,5,1,33,78
67000310,西橋里,1008,四,1315,中山南路43巷,23.0131714,120.2262785,2,1,1,8,18
67000310,勝利里,1008,四,1315,勝利里勝華街37巷,23.0057523,120.2336874,6,5,1,38,90
67000370,仙草里,1009,五,0815,府緯街4巷6號,22.984497,120.199521,6,5,1,30,70
67000370,仙草里,1009,五,1315,府緯街4巷6號,22.984497,120.199521,6,5,1,30,70
67000360,港仔里,1009,五,0815,運河路13巷,22.9993744,120.1628406,2,1,1,30,60
67000350,安和里,1009,五,0815,安和路一段96巷,23.0288794,120.2154452,2,1,1,30,64
67000340,成功里,1009,五,0815,北成路128巷,23.0207307,120.2094229,6,5,1,31,64
67000340,力行里,1009,五,1315,力行一街,23.0082926,120.2286683,4,3,1,23,52
67000330,竹溪里,1009,五,0815,體育路45巷,22.9791098,120.2070723,4,3,1,28,62
67000330,竹溪里,1009,五,1315,體育路25巷,22.9803105,120.2080374,5,4,1,28,64
67000320,衛國里,1009,五,0815,衛國街114巷,22.9878743,120.2246663,10,9,1,49,104
67000320,大德里,1009,五,1315,立德九路,22.9753199,120.2165693,4,3,1,41,88
67000310,勝利里,1009,五,0815,勝學路111號,23.0036415,120.2307674,8,7,1,45,90
67000310,勝利里,1009,五,1315,勝利街1巷,23.0014551,120.2301644,8,7,1,45,98
67000360,文平里,1010,六,0815,建平六街,22.9872508,120.1839696,2,2,1,15,30
67000360,平安里,1010,六,1330,安平路446巷,22.9986122,120.1736059,2,1,1,11,22
67000350,安富里,1010,六,0815,海佃路一段158巷,23.0247246,120.1949686,2,2,1,47,105
67000350,溪東里,1010,六,1330,府安路五段11巷59弄,23.0267702,120.2029256,2,2,1,27,58
67000330,大林里,1010,六,0815,大林路111巷9弄,22.9739325,120.2109676,5,4,1,44,96
67000330,大林里,1010,六,1330,大林路111巷9弄,22.9739325,120.2109676,5,4,1,44,96
67000320,崇誨里、裕農里,1010,六,0815,林森路二段192巷,22.9896267,120.2256341,6,5,1,50,108
67000320,大福里,1010,六,1330,立德四路,22.9757347,120.2155959,2,1,1,19,40
67000370,仙草里,1011,日,0815,府緯街4巷,22.9843003,120.1995851,6,5,1,27,56
67000370,仙草里,1011,日,1330,府緯街4巷,22.9843003,120.1995851,6,5,1,27,56
67000340,開元里,1011,日,0815,實踐街103巷,23.0145675,120.2206789,4,3,1,25,52
67000340,勝安里,1011,日,1330,開元路73巷,23.0071693,120.2176377,4,3,1,21,44
67000310,安康里,1011,日,0815,中華路619巷,23.0139843,120.2287064,6,5,1,26,60
67000310,安康里,1011,日,1330,中華路619巷,23.0139843,120.2287064,6,5,1,26,60
67000270,仁德里,1011,日,0815,中山路870巷221弄,22.9759794,120.2412766,1,1,1,4,2
67000270,成功里,1011,日,0815,保生東路218巷,22.9564417,120.2321356,1,1,1,2,2
67000190,東關里,1011,日,0815,中山路,23.1320504,120.2952307,1,1,1,11,2
67000180,豐榮里,1011,日,0815,正新路,23.0363782,120.302878,1,1,1,7,2
67000370,開山里,1012,一,0815,府前路一段,22.989087,120.2045916,6,5,1,26,62
67000370,水仙里,1012,一,1330,和平街,22.9965807,120.1967339,6,5,1,38,86
67000360,金城里,1012,一,0815,同平路,22.9952916,120.1527992,1,1,1,16,35
67000360,石門里,1012,一,1330,安北路,23.0004927,120.1543945,1,1,1,16,35
67000350,大安里,1012,一,0815,大安街,23.0385168,120.1929134,1,1,1,17,34
67000350,安富里,1012,一,1330,郡安路五段178巷,23.0278475,120.1955101,2,2,1,45,98
67000340,文成里,1012,一,0815,文賢一路,23.0081211,120.1960877,4,3,1,27,56
67000340,文成里,1012,一,1330,和緯路三段,23.0105336,120.1972508,4,3,1,33,68
67000330,喜北里,1012,一,0815,喜樹路,22.9429798,120.1798113,5,4,1,42,92
67000330,喜北里,1012,一,1330,喜樹路222巷,22.9423428,120.1758477,3,2,1,13,30
67000320,泉南里,1012,一,0815,府連路326巷,22.9850236,120.2156011,7,6,1,56,127
67000320,裕農里,1012,一,1330,裕豐街214巷,22.9881152,120.2280762,4,3,1,30,66
67000320,崇善里,1012,一,1330,崇善路,22.9726201,120.2297514,1,1,1,2,6
67000310,安康里,1012,一,0815,大橋一街,23.0174773,120.2286974,6,5,1,35,82
67000310,勝利里,1012,一,1330,勝學路,23.0045513,120.2309903,3,2,1,18,39
67000370,民權里,1013,二,0900,      和平街,22.9717524,120.2284234,5,4,1,42,100
67000370,民權里,1013,二,1400,康樂街與和平街口,23.0428466,120.1844144,1,1,1,14,32
67000360,育平里,1013,二,1400,    府平路,22.982861,120.1864918,5,4,1,31,78
67000350,海東里,1013,二,0900,海環街,24.1124165,120.4954821,6,5,1,29,78
67000350,海佃里,1013,二,1400,國安街56巷,22.9854588,120.1895508,6,5,1,27,66
67000340,華興里,1013,二,0900,林森路三段,24.1124165,120.4954821,6,5,1,29,70
67000340,東興里,1013,二,1400,    東興路2段,23.0229294,120.1900606,1,1,1,14,32
67000330,文南里,1013,二,0900,中華西路及永南二街,23.0066086,120.2241747,6,5,1,40,84
67000330,文華里,1013,二,1400,文南路及文南一街交叉口,23.0111636,120.235977,8,7,1,37,90
67000320,東聖里,1013,二,0900,富農街二段,22.9861816,120.2356782,9,8,1,56,136
67000320,崇成里,1013,二,1400,崇德十二街,22.9871073,120.1657127,2,2,1,20,43
67000310,五王里,1013,二,0900,五王里中山東路218巷,24.1371928,120.6532212,6,5,1,40,84
67000310,五王里,1013,二,1400,中山東路218巷,23.0111636,120.235977,6,5,1,37,86
67000370,三合里,1014,三,0900,海安路二段297號,22.9968325,120.1970636,4,3,1,62,106
67000370,三合里,1014,三,1400,海安路二段297號,22.9968325,120.1970636,4,3,1,19,46
67000360,平通里,1014,三,1400,平通路580巷102號(平通里活動中心),22.9970025,120.1706728,2,2,1,97,116
67000350,幸福里,1014,三,0900,府安路六段46號,23.019107,120.1898767,1,1,1,21,60
67000350,海佃里,1014,三,1400,郡安路六段55巷70號,23.0271309,120.1876319,2,2,1,27,72
67000340,成德里,1014,三,0900,順德公園(中華北路二段194巷50弄40號前),23.0200114,120.2031139,4,3,1,21,60
67000340,和順里,1014,三,1400,和順里活動中心(公園南路406號),23.0038331,120.201242,4,3,1,29,64
67000330,廣州里,1014,三,0900,廣州里活動中心(健民街2號),25.142778,121.737799,6,5,1,35,72
67000330,府南里,1014,三,1400,大成路二段143巷55號眾善堂前,22.9733077,120.1934016,6,5,1,30,72
67000320,大同里,1014,三,0900,大同路一段197巷31號對面工廠集合(工廠後門),22.9838703,120.2119972,10,9,1,65,150
67000320,泉南里,1014,三,1400,林森路一段153巷27弄7號(曼哈頓大樓),22.9834636,120.2149778,5,4,1,31,49
67000310,尚頂里,1014,三,0900,中華路920號(尚頂里活動中心)奇美醫院路橋下,24.6855959,120.9071077,6,5,1,28,60
67000310,尚頂里,1014,三,1400,中華路920號(尚頂里活動中心)奇美醫院路橋下,24.6855959,120.9071077,6,5,1,25,62
67000370,民生里,1015,四,0815,保安路,22.9767215,120.2154229,6,5,1,41,102
67000370,民生里、郡西里,1015,四,1330,郡西路,22.989445,120.194075,6,5,1,41,102
67000360,國平里,1015,四,0815,建平五街184巷,22.9888505,120.1767037,2,3,1,35,73
67000350,海南里,1015,四,1330,府安路六段103巷,23.0201114,120.187081,2,2,1,44,104
67000340,光武里,1015,四,0815,北門路二段,23.0119894,120.2164217,8,7,1,34,72
67000340,賢北里,1015,四,1330,賢北街15巷,23.0058531,120.182738,4,3,1,19,42
67000330,南都里,1015,四,0815,中華南路二段,22.961445,120.187074,6,5,1,26,76
67000330,南都里,1015,四,1330,中華南路二段,22.961445,120.187074,6,5,1,26,76
67000320,大福里,1015,四,0815,立德七路,22.9912604,120.1916428,2,1,1,13,30
67000320,後甲里,1015,四,1330,裕農路,22.9892238,120.2395567,12,11,1,82,208
67000310,中華里,1015,四,0815,忠勇街,23.0007753,120.2380043,6,5,1,36,84
67000370,建國里,1016,五,0815,新美街巷口,22.995018,120.2003356,2,1,1,23,65
67000370,永華里,1016,五,0815,中西忠義路二段,22.9908854,120.2025275,1,1,1,7,30
67000370,安海里,1016,五,1315,民生路二段,22.9972279,120.1886671,1,1,1,13,46
67000370,西賢里,1016,五,1315,湖美街與湖美街101巷,23.0021244,120.1799522,2,1,1,12,45
67000360,平通里,1016,五,0815,育平九街372巷,22.9965701,120.1668323,2,2,1,23,50
67000360,華平里,1016,五,1315,建平八街372巷,22.9914586,120.1744189,2,2,1,27,56
67000350,安和里,1016,五,0815,府安路三段289巷,23.0299189,120.2175663,1,1,1,15,38
67000350,安東里,1016,五,0815,安和路一段220巷,23.031478,120.2140359,1,1,1,10,24
67000350,海東里,1016,五,1315,海佃路二段483巷,23.0411806,120.1859277,1,1,1,10,24
67000350,溪墘里,1016,五,1315,安寧街91巷,23.0233793,120.1935021,1,1,1,18,44
67000340,大港里,1016,五,0815,大和路360巷,23.0150932,120.1890247,3,2,1,17,40
67000340,元寶里,1016,五,0815,北園街,23.0112414,120.2224925,3,2,1,18,42
67000340,重興里,1016,五,1315,林森路三段,23.0066086,120.2241747,4,3,1,31,68
67000330,大忠里,1016,五,0815,大同路2段482巷,22.9725461,120.2125515,8,7,1,45,116
67000330,大忠里,1016,五,1315,中華南路一段175巷,22.9693566,120.2121505,6,5,1,27,72
67000320,忠孝里,1016,五,0815,中華東路三段380巷,22.974765,120.2197537,5,4,1,44,98
67000320,崇信里,1016,五,1315,崇善一街,22.98007,120.2275931,4,3,1,38,70
67000310,復華里,1016,五,0815,國華街,23.0169614,120.2443626,3,2,1,19,42
67000310,復華里,1016,五,1315,國華街,23.014561,120.246974,6,5,1,31,72
67000180,清水/觀音,1017,六,0815,健康路,23.0319807,120.3067181,3,2,1,21,20
67000180,武安市場,1017,六,1330,健康路,23.0319807,120.3067181,2,1,1,21,20
67000350,淵西里,1017,六,0815,安中路四段290巷,23.0516286,120.1677968,1,1,1,15,36
67000350,溪心里,1017,六,0815,安中路二段,23.0472321,120.184714,1,1,1,17,40
67000350,溪心里,1017,六,1330,海佃路三段,23.0487592,120.18231,1,1,1,19,44
67000350,安西里,1017,六,1330,安通路四段47巷,23.029828,120.2111489,1,1,1,21,48
67000330,明興里,1017,六,0815,德興路,22.9652114,120.1923945,1,1,1,7,16
67000330,郡南里,1017,六,0815,德興路,22.9652114,120.1923945,4,3,1,18,46
67000330,建南里,1017,六,1330,德興路232巷,22.9602436,120.1926364,6,5,1,34,86
67000320,和平里,1017,六,0815,臺南文化路,22.9778359,120.2330687,7,6,1,69,154
67000320,泉南里,1017,六,1330,東門路一段,22.9872381,120.21551,7,6,1,35,78
67000320,仁和里,1017,六,1330,臺南仁和路,22.9690463,120.2345486,2,1,1,19,44
67000280,八甲里,1017,六,0815,大仁七街,22.9747131,120.2989342,1,1,1,4,4
67000280,許厝里,1017,六,0815,公園路與公園八街,22.9642889,120.2974875,1,1,1,6,4
67000270,成功里,1017,六,1330,保華路與崇德路交叉口,22.9593157,120.2268567,2,1,1,9,8
67000370,仙草里,1018,日,0815,府緯街4巷,22.9843172,120.1995212,6,5,1,33,85
67000370,普濟里,1018,日,1330,成功路,22.9997379,120.2005111,2,1,1,5,25
67000370,青年里,1018,日,1330,青年路,22.9919878,120.2090649,4,3,1,21,60
67000360,建平里,1018,日,0815,永華五街,22.9917952,120.1795636,1,1,1,14,30
67000360,文平里,1018,日,0815,健康一街16巷,22.9829685,120.1798235,1,1,1,14,30
67000360,金城里,1018,日,1330,世平路,22.9967723,120.1489778,1,1,1,5,9
67000360,國平里,1018,日,1330,建平一街202巷,22.9854196,120.1763407,2,1,1,22,44
67000340,振興里,1018,日,0815,長榮路4段,23.0067335,120.2212428,3,2,1,12,26
67000340,正覺里,1018,日,0815,公園路769巷,23.0185361,120.2150908,2,1,1,16,36
67000340,永祥里,1018,日,1330,大武街597巷,23.0176225,120.2227661,2,1,1,15,32
67000340,永祥里,1018,日,1330,大武街597巷,23.0176225,120.2227661,3,2,1,21,44
67000310,中興里,1018,日,0815,中山東路,23.0075357,120.2380361,2,1,1,10,24
67000310,大橋里,1018,日,0815,大橋一街253巷,23.0150646,120.2248661,1,1,1,8,16
67000310,西勢里,1018,日,1330,富強路一段2巷,23.0136389,120.2722515,2,1,1,14,30
67000200,新和里,1018,日,0815,中興街1,23.0786111,120.29489,2,1,1,13,14
67000200,新和里,1018,日,1330,中興街,23.0786111,120.29489,2,1,1,13,14
67000070,東角里,1018,日,0815,忠孝路,23.1839989,120.256533,1,1,1,15,14
67000070,晉江里,1018,日,0815,民權路,23.18129,120.251622,1,1,1,15,14
67000070,大埕里,1018,日,1330,大同街,23.1938794,120.3174991,1,1,1,10,9
67000070,市五市場,1018,日,1330,麻豆中正路,23.185392,120.2497,1,1,1,10,9
67000370,法華里,1019,一,0815,府連路,22.9825225,120.2096961,6,5,1,36,90
67000370,法華里,1019,一,1330,府連路,22.9825225,120.2096961,5,4,1,36,90
67000360,育平里,1019,一,0815,育平五街,22.990794,120.1682331,2,1,1,18,44
67000360,海頭里,1019,一,0815,古堡街,23.0027938,120.157375,1,1,0,8,22
67000360,育平里,1019,一,1330,永華路二段,22.9913383,120.166243,1,0,1,3,6
67000360,平安里,1019,一,1330,安平路606巷,22.999176,120.1691073,1,1,0,10,26
67000350,淵東里,1019,一,0815,海佃路四段,23.0556501,120.177166,1,1,1,17,42
67000350,州南里,1019,一,0815,長和路二段,23.0633841,120.2200855,1,1,1,13,34
67000350,安順里,1019,一,1330,開安三街,23.0486332,120.223921,1,1,1,17,42
67000340,華興里、國興里,1019,一,0815,林森路三段,23.0066086,120.2241747,4,3,1,26,58
67000340,文成里,1019,一,1330,文賢一路,23.0081211,120.1960877,6,5,1,42,90
67000330,府南里A,1019,一,0815,永成路三段,22.9743809,120.195244,1,1,1,5,14
67000330,府南里B,1019,一,0815,金華路一段530巷,22.9614612,120.1890713,4,3,1,18,48
67000330,喜北里,1019,一,0815,喜樹路206巷,22.9432293,120.1781775,3,2,1,17,46
67000330,光明里,1019,一,1330,新建路17巷,22.9727896,120.1859204,5,4,1,15,46
67000320,龍山里,1019,一,0815,林森路一段,22.9849348,120.2219427,2,1,1,20,51
67000320,莊敬里,1019,一,0815,莊敬路205巷,22.9969634,120.23219,7,6,1,30,72
67000320,東明里,1019,一,1330,東平路,22.9955708,120.2262888,5,4,1,31,72
67000320,小東里,1019,一,1330,東安路251巷,22.9964818,120.2256961,2,1,1,10,24
67000310,鹽行里,1019,一,1330,新民街,49.279711,129.6461416,5,4,1,35,76
67000370,大涼里,1020,二,0815,永華一街,22.9894717,120.1890318,2,1,1,10,24
67000370,五妃里,1020,二,0815,南門路,22.9830731,120.2040197,4,3,1,18,38
67000370,大涼里,1020,二,1315,金城街,22.994216,120.1883564,2,1,1,11,26
67000370,三合里,1020,二,1315,民族路三路,22.994328,120.2114573,2,1,1,13,30
67000360,金城里,1020,二,0815,湖內二街,22.9984491,120.158737,1,1,1,10,22
67000360,育平里,1020,二,0815,平豐路,22.9913997,120.1639957,1,1,1,4,9
67000360,建平里,1020,二,1315,建平八街,22.9906759,120.1802356,1,1,1,8,18
67000360,建平里,1020,二,1315,怡平路,22.9932557,120.1792167,1,1,1,8,18
67000350,塭南里,1020,二,0815,環福街,23.0736838,120.2217666,1,1,1,8,24
67000350,國安里,1020,二,1315,郡安路六段120巷,23.0267699,120.1847001,2,1,1,34,80
67000350,梅花里,1020,二,1315,安中路一段639巷,23.0400756,120.1972734,1,1,1,9,26
67000340,國興里,1020,二,0815,南園街101巷,23.0081474,120.2258835,8,7,1,32,66
67000340,大豐里,1020,二,0815,武聖路,23.008084,120.1872052,4,3,1,33,68
67000340,成功里1,1020,二,1315,北安路一段176巷,23.018218,120.20905,2,1,1,16,34
67000340,成功里2,1020,二,1315,北安路一段176巷,23.018218,120.20905,2,1,1,16,34
67000330,大恩里A,1020,二,0815,大同路二段686巷,22.9677537,120.2157711,3,2,1,10,28
67000330,大恩里B,1020,二,0815,國民路176巷,22.9677266,120.2115816,2,1,1,10,28
67000330,文南里A,1020,二,1315,永南四街及南豐街,22.9840326,120.1887933,3,2,1,11,32
67000330,文南里B,1020,二,1315,健康路二段,22.9825699,120.1852818,3,2,1,9,26
67000320,大同里,1020,二,0815,大同路一段,22.9872059,120.2114051,2,1,1,16,34
67000320,成大里,1020,二,0815,民族路一段,22.9941286,120.2150235,3,2,1,13,32
67000320,新東里,1020,二,1315,林森路二段,23.0002278,120.2245733,4,3,1,30,68
67000320,崇信里,1020,二,1315,崇學路230巷,22.9814661,120.2261284,1,1,0,8,20
67000310,三合里,1020,二,0815,南工街,23.0103698,120.2400426,2,1,1,15,34
67000310,三合里,1020,二,1315,南工街,23.0132511,120.2390239,2,1,1,11,26
67000370,民生里、郡西里,1021,三,0815,康樂街與大勇街,22.9882114,120.2143944,2,1,1,15,36
67000370,西賢里,1021,三,0815,民權路與西賢六街,22.9982223,120.1933076,2,1,1,18,42
67000370,永福里,1021,三,1315,友愛街與忠義路二段,22.9914679,120.1996507,2,1,1,18,42
67000370,永福里,1021,三,1315,忠義路二段,22.9941578,120.2031579,1,1,1,8,22
67000370,青年里,1021,三,1315,北門路一段,22.9926156,120.2115155,2,1,1,9,24
67000360,平安里,1021,三,0815,安平路500巷,22.9988534,120.1722788,1,1,1,8,20
67000360,文平里,1021,三,1315,建平六街,22.98719,120.1846353,1,1,1,3,10
67000350,溪頂里,1021,三,0815,泰安街,23.027609,120.207966,2,1,1,29,74
67000350,溪墘里,1021,三,1315,海佃路一段,23.0256444,120.1914382,1,1,1,14,34
67000340,華興里、力行里,1021,三,0815,力行一街,23.0082926,120.2286683,5,4,1,39,82
67000340,實踐里,1021,三,0815,北門路三段,23.0140972,120.217268,1,1,1,6,14
67000340,大和里,1021,三,1315,大港街,23.0138912,120.1917461,4,3,1,39,82
67000340,玉皇里,1021,三,1315,成功路,22.9982473,120.2063069,2,1,1,17,38
67000330,喜東里,1021,三,0815,明興路,22.948304,120.1837586,2,1,1,9,26
67000330,大林里,1021,三,0815,大林路,22.9758433,120.2131139,2,1,1,7,18
67000330,白雪里A,1021,三,1315,鹽埕路159巷,22.9694579,120.1872466,1,1,1,5,14
67000330,白雪里B,1021,三,1315,鹽埕路103巷,22.9658431,120.188928,1,1,1,5,14
67000330,喜南里,1021,三,1315,喜樹路,22.9410861,120.1784125,1,1,1,7,18
67000320,東門里,1021,三,0815,東門路一段,22.9952871,120.1951361,4,3,1,20,48
67000320,崇善里,1021,三,0815,崇善六街,22.9729048,120.230259,4,3,1,25,60
67000320,崇誨里,1021,三,1315,林森路二段,22.990211,120.224518,2,1,1,15,38
67000320,崇德里,1021,三,1315,崇明十三街10巷,22.9745751,120.2259508,4,3,1,29,68
67000310,六合里,1021,三,0815,六合路58巷,23.0103975,120.2318204,2,1,1,12,26
67000310,西橋里,1021,三,1315,中華西街231巷,23.013019,120.2274126,4,3,1,27,61
67000370,藥王里、協和里,1022,四,0815,臺南市西和路,23.0004892,120.1891043,5,4,1,44,100
67000370,永華里,1022,四,1315,臺南市忠義路二段,22.992654,120.2029624,2,1,1,15,34
67000360,平安里,1022,四,0815,臺南市安平路550巷,23.000407,120.17127,1,1,1,12,26
67000350,溪心里,1022,四,1315,臺南市本原街二段116巷,23.0573233,120.187642,1,1,1,12,28
67000340,公園里,1022,四,0815,臺南市西華街,23.0000938,120.2105826,1,1,1,7,20
67000340,和順里,1022,四,0815,臺南市公園南路,23.0038331,120.201242,3,2,1,21,48
67000340,元寶里,1022,四,1315,臺南市北園街114巷,23.0123478,120.2247321,4,3,1,23,52
67000330,大恩里A,1022,四,0815,臺南市國民路,22.966502,120.2116106,2,1,1,9,26
67000330,大恩里B,1022,四,0815,臺南市國民路,22.966502,120.2116106,3,2,1,14,38
67000330,彰南里,1022,四,1315,臺南市新建路,22.9669916,120.1852751,4,3,1,15,36
67000330,建南里,1022,四,1315,臺南市興隆路,22.9587805,120.1931703,2,1,1,8,24
67000320,自強里,1022,四,0815,臺南市富農街一段,22.9828233,120.2343949,3,2,1,23,56
67000320,東光里,1022,四,0815,臺南市東光路一段,22.990157,120.2307625,2,1,1,18,42
67000320,東聖里,1022,四,0815,臺南中華東路二段133巷,22.98711,120.2331186,1,1,1,11,24
67000320,泉南里,1022,四,0815,臺南市府連東路,22.9842102,120.2179941,3,2,1,26,62
67000320,後甲里,1022,四,1315,裕農路,22.9892238,120.2395567,3,2,1,26,62
67000320,後甲里,1022,四,1315,裕農路 ,22.9892238,120.2395567,3,2,1,26,62
67000320,關聖里,1022,四,1315,富農街二段108巷,22.9874643,120.23617,4,3,1,35,82
67000320,仁和里,1022,四,1315,臺南仁和路,22.9690463,120.2345486,4,3,1,34,80
67000310,六合里,1022,四,0815,新臺南市興街,23.0768386,120.2925056,1,1,1,8,20
67000310,鹽行里,1022,四,1315,臺南市正南五街520巷,23.0384951,120.237073,2,1,1,13,32
67000310,五王里,1022,四,1315,臺南市振興路,23.0126491,120.2360974,2,1,1,11,28
67000370,水仙里,1023,五,0815,普濟街,22.9981488,120.1983336,5,4,1,28,72
67000370,水仙里,1023,五,1315,海安路與民權路口,22.9968601,120.1972918,5,4,1,28,72
67000360,平通里,1023,五,0815,平豐路,22.9942409,120.1638753,1,1,1,5,11
